BestBid,BestAsk,Spread,Depth
2025-11-11 18:50:30.006532,99.1201,99.1201,2.03846e-05,901
2025-11-11 18:50:30.009006,99.1201,99.1201,2.93822e-07,966
2025-11-11 18:50:30.011552,99.1201,99.1201,2.6647e-05,1424
2025-11-11 18:50:30.014485,99.1201,99.1201,2.6647e-05,1072
2025-11-11 18:50:30.017128,99.1201,99.1201,2.93822e-07,1153
2025-11-11 18:50:30.020120,99.1201,99.1201,2.6647e-05,1190
2025-11-11 18:50:30.022998,99.1201,99.1201,2.93822e-07,1146
2025-11-11 18:50:30.025504,99.1201,99.1201,2.93822e-07,983
2025-11-11 18:50:30.027982,99.1201,99.1201,2.6647e-05,1239
2025-11-11 18:50:30.030720,99.1201,99.1201,2.93822e-07,1265
2025-11-11 18:50:30.033234,99.1201,99.1201,2.03846e-05,1128
2025-11-11 18:50:30.036212,99.1201,99.1201,2.03846e-05,1083
2025-11-11 18:50:30.039342,99.1201,99.1201,2.93822e-07,1227
2025-11-11 18:50:30.042045,99.1201,99.1201,2.93822e-07,1050
2025-11-11 18:50:30.044512,99.1201,99.1201,2.03846e-05,1245
2025-11-11 18:50:30.047222,99.1201,99.1201,2.03846e-05,1153
2025-11-11 18:50:30.050091,99.1201,99.1201,2.03846e-05,1039
2025-11-11 18:50:30.052884,99.1201,99.1201,5.52157e-06,1471
2025-11-11 18:50:30.055405,99.12,99.1201,3.12906e-05,1813
2025-11-11 18:50:30.057939,99.12,99.12,3.11404e-05,2284
2025-11-11 18:50:30.060471,99.12,99.12,3.81235e-05,2532
2025-11-11 18:50:30.063243,99.12,99.12,3.81235e-05,2241
2025-11-11 18:50:30.065831,99.12,99.12,3.11404e-05,2299
2025-11-11 18:50:30.068259,99.12,99.1201,3.12906e-05,1956
2025-11-11 18:50:30.072082,99.12,99.1201,3.12906e-05,1901
2025-11-11 18:50:30.075517,99.1201,99.1201,5.52157e-06,1573
2025-11-11 18:50:30.078239,99.1201,99.1201,2.03846e-05,1485
2025-11-11 18:50:30.081100,99.1201,99.1201,2.03846e-05,1449
2025-11-11 18:50:30.083756,99.1201,99.1201,2.93822e-07,1203
2025-11-11 18:50:30.086410,99.1201,99.1201,2.6647e-05,1180
2025-11-11 18:50:30.089181,99.1201,99.1201,8.64035e-06,1240
2025-11-11 18:50:30.092326,99.1201,99.1201,2.6647e-05,1292
2025-11-11 18:50:30.094886,99.1201,99.1201,8.64035e-06,1256
2025-11-11 18:50:30.097756,99.1201,99.1201,2.6647e-05,1250
2025-11-11 18:50:30.100535,99.1201,99.1201,2.6647e-05,1141
2025-11-11 18:50:30.103217,99.1201,99.1201,2.93822e-07,1396
2025-11-11 18:50:30.106197,99.1201,99.1201,2.93822e-07,1328
2025-11-11 18:50:30.108916,99.1201,99.1201,2.93822e-07,1082
2025-11-11 18:50:30.111491,99.1201,99.1201,2.6647e-05,1128
2025-11-11 18:50:30.114757,99.1201,99.1201,8.64035e-06,1548
2025-11-11 18:50:30.117576,99.1201,99.1201,8.64035e-06,1515
2025-11-11 18:50:30.120225,99.1201,99.1201,8.64035e-06,1210
2025-11-11 18:50:30.122912,99.1201,99.1201,8.64035e-06,1204
2025-11-11 18:50:30.125494,99.1201,99.1203,0.000138571,1276
2025-11-11 18:50:30.128007,99.1203,99.1203,8.40634e-06,1346
2025-11-11 18:50:30.130609,99.1203,99.1203,8.40634e-06,1205
2025-11-11 18:50:30.133134,99.1203,99.1203,1.94145e-05,1281
2025-11-11 18:50:30.135601,99.1203,99.1203,4.37359e-05,1435
2025-11-11 18:50:30.139237,99.1203,99.1203,4.37359e-05,1397
2025-11-11 18:50:30.141874,99.1203,99.1203,1.94145e-05,1303
2025-11-11 18:50:30.144261,99.1203,99.1203,4.37359e-05,1445
2025-11-11 18:50:30.146934,99.1203,99.1203,4.37359e-05,1278
2025-11-11 18:50:30.150196,99.1203,99.1203,1.94145e-05,1417
2025-11-11 18:50:30.153073,99.1203,99.1203,4.37359e-05,1271
2025-11-11 18:50:30.155801,99.1203,99.1204,1.91507e-05,1084
2025-11-11 18:50:30.158482,99.1203,99.1203,4.37359e-05,1255
2025-11-11 18:50:30.160969,99.1203,99.1204,1.91507e-05,1201
2025-11-11 18:50:30.163699,99.1204,99.1204,4.95602e-05,1140
2025-11-11 18:50:30.166438,99.1203,99.1204,1.91507e-05,1401
2025-11-11 18:50:30.168955,99.1203,99.1204,1.91507e-05,1193
2025-11-11 18:50:30.172744,99.1204,99.1204,4.95602e-05,1142
2025-11-11 18:50:30.176600,99.1203,99.1204,1.91507e-05,1352
2025-11-11 18:50:30.179732,99.1204,99.1204,4.95602e-05,1406
2025-11-11 18:50:30.182799,99.1204,99.1204,2.71301e-05,1058
2025-11-11 18:50:30.185455,99.1204,99.1205,2.02159e-05,1074
2025-11-11 18:50:30.188184,99.1204,99.1205,2.02159e-05,1073
2025-11-11 18:50:30.190877,99.1205,99.1205,2.86052e-05,1629
2025-11-11 18:50:30.193352,99.1205,99.1205,2.86052e-05,1103
2025-11-11 18:50:30.196081,99.1205,99.1205,1.78931e-06,1474
2025-11-11 18:50:30.198780,99.1205,99.1205,2.86052e-05,1796
2025-11-11 18:50:30.201491,99.1205,99.1205,2.86052e-05,1416
2025-11-11 18:50:30.204591,99.1205,99.1205,2.86052e-05,1360
2025-11-11 18:50:30.207364,99.1205,99.1205,1.78931e-06,1460
2025-11-11 18:50:30.210015,99.1205,99.1205,7.76578e-06,1457
2025-11-11 18:50:30.212670,99.1205,99.1205,4.9816e-05,1907
2025-11-11 18:50:30.215842,99.1205,99.1205,7.76578e-06,1611
2025-11-11 18:50:30.218484,99.1205,99.1205,1.78931e-06,1549
2025-11-11 18:50:30.221763,99.1205,99.1205,1.78931e-06,1527
2025-11-11 18:50:30.224863,99.1205,99.1205,7.76578e-06,1302
2025-11-11 18:50:30.227647,99.1205,99.1205,1.78931e-06,1678
2025-11-11 18:50:30.230568,99.1205,99.1205,1.78931e-06,1652
2025-11-11 18:50:30.233532,99.1205,99.1205,2.86052e-05,1430
2025-11-11 18:50:30.236314,99.1204,99.1205,2.02159e-05,1370
2025-11-11 18:50:30.239525,99.1205,99.1205,2.86052e-05,1372
2025-11-11 18:50:30.242339,99.1205,99.1205,1.78931e-06,1754
2025-11-11 18:50:30.244918,99.1205,99.1205,7.76578e-06,1536
2025-11-11 18:50:30.247651,99.1205,99.1205,7.76578e-06,1515
2025-11-11 18:50:30.250432,99.1205,99.1205,7.76578e-06,1508
2025-11-11 18:50:30.253313,99.1205,99.1205,4.9816e-05,1422
2025-11-11 18:50:30.255909,99.1205,99.1205,1.37631e-06,1767
2025-11-11 18:50:30.258535,99.1205,99.1206,3.0053e-05,1977
2025-11-11 18:50:30.261180,99.1205,99.1206,3.0053e-05,1573
2025-11-11 18:50:30.263910,99.1206,99.1206,7.19539e-05,1887
2025-11-11 18:50:30.266438,99.1206,99.1206,7.19539e-05,1880
2025-11-11 18:50:30.268911,99.1206,99.1206,7.19539e-05,1517
2025-11-11 18:50:30.271775,99.1206,99.1207,2.86055e-05,1394
2025-11-11 18:50:30.275132,99.1206,99.1206,7.19539e-05,1832
2025-11-11 18:50:30.277840,99.1205,99.1206,3.0053e-05,1984
2025-11-11 18:50:30.280514,99.1205,99.1205,1.37631e-06,1725
2025-11-11 18:50:30.283413,99.1205,99.1206,3.0053e-05,1830
2025-11-11 18:50:30.286129,99.1205,99.1205,1.37631e-06,2169
2025-11-11 18:50:30.289539,99.1205,99.1205,1.37631e-06,2024
2025-11-11 18:50:30.292262,99.1205,99.1205,4.9816e-05,1974
2025-11-11 18:50:30.294793,99.1205,99.1205,7.76578e-06,1856
2025-11-11 18:50:30.297722,99.1205,99.1205,1.78931e-06,2677
2025-11-11 18:50:30.300473,99.1205,99.1205,1.78931e-06,2638
2025-11-11 18:50:30.303352,99.1205,99.1205,2.86052e-05,2453
2025-11-11 18:50:30.305940,99.1205,99.1205,2.86052e-05,2400
2025-11-11 18:50:30.308469,99.1204,99.1205,2.02159e-05,2125
2025-11-11 18:50:30.311238,99.1204,99.1205,2.02159e-05,1996
2025-11-11 18:50:30.313907,99.1205,99.1205,2.86052e-05,2391
2025-11-11 18:50:30.316422,99.1205,99.1205,1.78931e-06,2372
2025-11-11 18:50:30.318881,99.1205,99.1205,2.86052e-05,2378
2025-11-11 18:50:30.322218,99.1204,99.1205,2.02159e-05,2002
2025-11-11 18:50:30.325698,99.1205,99.1205,2.86052e-05,2514
2025-11-11 18:50:30.328476,99.1205,99.1205,1.78931e-06,2773
2025-11-11 18:50:30.331556,99.1205,99.1205,1.78931e-06,2629
2025-11-11 18:50:30.334315,99.1205,99.1205,1.78931e-06,2105
2025-11-11 18:50:30.337257,99.1205,99.1205,1.78931e-06,1939
2025-11-11 18:50:30.340400,99.1205,99.1205,7.76578e-06,1846
2025-11-11 18:50:30.343193,99.1205,99.1205,4.9816e-05,1908
2025-11-11 18:50:30.346007,99.1205,99.1205,7.76578e-06,1803
2025-11-11 18:50:30.348572,99.1205,99.1205,7.76578e-06,1752
2025-11-11 18:50:30.351360,99.1205,99.1205,7.76578e-06,1661
2025-11-11 18:50:30.354333,99.1205,99.1205,4.9816e-05,1931
2025-11-11 18:50:30.357161,99.1205,99.1205,1.37631e-06,2009
2025-11-11 18:50:30.359858,99.1205,99.1205,1.37631e-06,1772
2025-11-11 18:50:30.362825,99.1205,99.1206,3.0053e-05,1717
2025-11-11 18:50:30.366053,99.1206,99.1206,4.37089e-06,1546
2025-11-11 18:50:30.368852,99.1205,99.1206,3.0053e-05,1762
2025-11-11 18:50:30.371887,99.1205,99.1205,1.37631e-06,1708
2025-11-11 18:50:30.374592,99.1205,99.1206,3.0053e-05,1642
2025-11-11 18:50:30.377305,99.1206,99.1206,4.37089e-06,1621
2025-11-11 18:50:30.380090,99.1206,99.1206,4.37089e-06,1392
2025-11-11 18:50:30.382777,99.1206,99.1206,6.7583e-05,1780
2025-11-11 18:50:30.385388,99.1206,99.1206,6.7583e-05,1673
2025-11-11 18:50:30.388937,99.1206,99.1207,2.86055e-05,1297
2025-11-11 18:50:30.391679,99.1207,99.1207,1.35388e-05,1141
2025-11-11 18:50:30.394224,99.1206,99.1207,2.86055e-05,1367
2025-11-11 18:50:30.396936,99.1206,99.1206,6.7583e-05,1526
2025-11-11 18:50:30.400137,99.1206,99.1207,2.86055e-05,1395
2025-11-11 18:50:30.403044,99.1206,99.1206,6.7583e-05,1486
2025-11-11 18:50:30.405664,99.1206,99.1206,4.37089e-06,1648
2025-11-11 18:50:30.408525,99.1205,99.1206,3.0053e-05,1752
2025-11-11 18:50:30.411438,99.1205,99.1205,1.37631e-06,1943
2025-11-11 18:50:30.414323,99.1205,99.1205,1.37631e-06,1711
2025-11-11 18:50:30.416944,99.1205,99.1205,1.37631e-06,1427
2025-11-11 18:50:30.419672,99.1205,99.1206,3.0053e-05,1370
2025-11-11 18:50:30.422903,99.1206,99.1206,4.37089e-06,1340
2025-11-11 18:50:30.425566,99.1206,99.1206,4.37089e-06,1285
2025-11-11 18:50:30.428229,99.1205,99.1206,3.0053e-05,1367
2025-11-11 18:50:30.431428,99.1206,99.1206,4.37089e-06,1505
2025-11-11 18:50:30.434153,99.1206,99.1206,4.37089e-06,1405
2025-11-11 18:50:30.436929,99.1206,99.1206,6.7583e-05,1224
2025-11-11 18:50:30.439597,99.1206,99.1207,2.86055e-05,1341
2025-11-11 18:50:30.442829,99.1206,99.1207,2.86055e-05,1316
2025-11-11 18:50:30.445692,99.1207,99.1207,1.35388e-05,1551
2025-11-11 18:50:30.448357,99.1206,99.1207,2.86055e-05,1249
2025-11-11 18:50:30.450893,99.1206,99.1207,2.86055e-05,1136
2025-11-11 18:50:30.454672,99.1207,99.1207,1.35388e-05,1382
2025-11-11 18:50:30.457480,99.1207,99.1207,1.42259e-06,1453
2025-11-11 18:50:30.460287,99.1207,99.1207,3.5657e-05,1350
2025-11-11 18:50:30.463459,99.1207,99.1207,1.42259e-06,2045
2025-11-11 18:50:30.467449,99.1207,99.1207,1.42259e-06,1781
2025-11-11 18:50:30.470759,99.1207,99.1207,3.5657e-05,1357
2025-11-11 18:50:30.473607,99.1207,99.1207,1.42259e-06,1684
2025-11-11 18:50:30.476572,99.1207,99.1207,3.5657e-05,1249
2025-11-11 18:50:30.479542,99.1207,99.1207,3.5657e-05,1207
2025-11-11 18:50:30.482526,99.1207,99.1207,1.42259e-06,1830
2025-11-11 18:50:30.485355,99.1207,99.1207,3.5657e-05,1211
2025-11-11 18:50:30.488577,99.1207,99.1207,3.5657e-05,1205
2025-11-11 18:50:30.491233,99.1207,99.1207,3.43244e-06,1261
2025-11-11 18:50:30.494129,99.1207,99.1207,3.5657e-05,1376
2025-11-11 18:50:30.497023,99.1207,99.1207,1.42259e-06,1638
2025-11-11 18:50:30.500138,99.1207,99.1207,1.42259e-06,1505
2025-11-11 18:50:30.503015,99.1207,99.1207,1.35388e-05,1576
2025-11-11 18:50:30.505692,99.1207,99.1207,1.35388e-05,1407
2025-11-11 18:50:30.510656,99.1207,99.1207,1.35388e-05,1300
2025-11-11 18:50:30.514079,99.1206,99.1207,2.86055e-05,1499
2025-11-11 18:50:30.517036,99.1206,99.1206,6.7583e-05,1589
2025-11-11 18:50:30.520321,99.1206,99.1206,6.7583e-05,1461
2025-11-11 18:50:30.523561,99.1206,99.1206,4.37089e-06,1359
2025-11-11 18:50:30.526685,99.1206,99.1206,6.7583e-05,1650
2025-11-11 18:50:30.529777,99.1206,99.1206,4.37089e-06,1274
2025-11-11 18:50:30.533238,99.1206,99.1206,6.7583e-05,1448
2025-11-11 18:50:30.536381,99.1206,99.1207,2.86055e-05,1302
2025-11-11 18:50:30.539460,99.1206,99.1206,6.7583e-05,1635
2025-11-11 18:50:30.542943,99.1206,99.1206,4.37089e-06,1485
2025-11-11 18:50:30.546080,99.1206,99.1206,4.37089e-06,1322
2025-11-11 18:50:30.549057,99.1205,99.1206,3.0053e-05,1514
2025-11-11 18:50:30.552362,99.1206,99.1206,4.37089e-06,1447
2025-11-11 18:50:30.556079,99.1206,99.1206,4.37089e-06,1301
2025-11-11 18:50:30.559043,99.1206,99.1206,6.7583e-05,1342
2025-11-11 18:50:30.562125,99.1206,99.1206,4.37089e-06,1593
2025-11-11 18:50:30.565753,99.1205,99.1206,3.0053e-05,1937
2025-11-11 18:50:30.568874,99.1205,99.1205,1.37631e-06,2110
2025-11-11 18:50:30.572625,99.1205,99.1205,4.9816e-05,2504
2025-11-11 18:50:30.575684,99.1205,99.1205,4.9816e-05,2468
2025-11-11 18:50:30.578756,99.1205,99.1205,4.9816e-05,1965
2025-11-11 18:50:30.581868,99.1205,99.1205,1.37631e-06,2327
2025-11-11 18:50:30.584865,99.1205,99.1205,1.37631e-06,2140
2025-11-11 18:50:30.588717,99.1205,99.1206,3.0053e-05,1971
2025-11-11 18:50:30.592354,99.1206,99.1206,4.37089e-06,1913
2025-11-11 18:50:30.595334,99.1206,99.1206,6.7583e-05,1645
2025-11-11 18:50:30.598856,99.1206,99.1206,6.7583e-05,1513
2025-11-11 18:50:30.601989,99.1206,99.1206,4.37089e-06,1545
2025-11-11 18:50:30.605571,99.1206,99.1206,4.37089e-06,1462
2025-11-11 18:50:30.608679,99.1206,99.1206,6.7583e-05,1551
2025-11-11 18:50:30.611984,99.1206,99.1206,6.7583e-05,1530
2025-11-11 18:50:30.614976,99.1206,99.1207,2.86055e-05,1330
2025-11-11 18:50:30.617879,99.1206,99.1207,2.86055e-05,1269
2025-11-11 18:50:30.621027,99.1206,99.1206,6.7583e-05,1298
2025-11-11 18:50:30.623878,99.1206,99.1207,2.86055e-05,1374
2025-11-11 18:50:30.626612,99.1207,99.1207,1.35388e-05,1088
2025-11-11 18:50:30.629378,99.1207,99.1207,1.42259e-06,1244
2025-11-11 18:50:30.632416,99.1207,99.1207,1.35388e-05,1470
2025-11-11 18:50:30.635215,99.1207,99.1207,1.35388e-05,1371
2025-11-11 18:50:30.638629,99.1206,99.1207,2.86055e-05,1456
2025-11-11 18:50:30.641386,99.1207,99.1207,1.35388e-05,1381
2025-11-11 18:50:30.645046,99.1206,99.1207,2.86055e-05,1914
2025-11-11 18:50:30.648611,99.1206,99.1207,2.86055e-05,1772
2025-11-11 18:50:30.652563,99.1206,99.1207,2.86055e-05,1754
2025-11-11 18:50:30.655795,99.1206,99.1207,2.86055e-05,1578
2025-11-11 18:50:30.658757,99.1206,99.1206,6.7583e-05,1610
2025-11-11 18:50:30.661808,99.1206,99.1207,2.86055e-05,1789
2025-11-11 18:50:30.665237,99.1206,99.1207,2.86055e-05,1675
2025-11-11 18:50:30.668630,99.1206,99.1207,2.86055e-05,1604
2025-11-11 18:50:30.674416,99.1206,99.1207,2.86055e-05,1581
2025-11-11 18:50:30.677992,99.1206,99.1207,2.86055e-05,1428
2025-11-11 18:50:30.681859,99.1207,99.1207,1.35388e-05,1599
2025-11-11 18:50:30.684955,99.1207,99.1207,1.35388e-05,1595
2025-11-11 18:50:30.688082,99.1207,99.1207,1.35388e-05,1307
2025-11-11 18:50:30.691133,99.1206,99.1207,2.86055e-05,1564
2025-11-11 18:50:30.694246,99.1206,99.1206,6.7583e-05,1724
2025-11-11 18:50:30.697625,99.1206,99.1206,4.37089e-06,1836
2025-11-11 18:50:30.700544,99.1206,99.1206,4.37089e-06,1824
2025-11-11 18:50:30.703512,99.1205,99.1206,3.0053e-05,1553
2025-11-11 18:50:30.706723,99.1205,99.1205,1.37631e-06,1371
2025-11-11 18:50:30.709534,99.1205,99.1206,3.0053e-05,1699
2025-11-11 18:50:30.712411,99.1205,99.1206,3.0053e-05,1631
2025-11-11 18:50:30.715592,99.1206,99.1206,4.37089e-06,1949
2025-11-11 18:50:30.718510,99.1205,99.1206,3.0053e-05,1841
2025-11-11 18:50:30.722063,99.1205,99.1205,1.37631e-06,1578
2025-11-11 18:50:30.725056,99.1205,99.1205,1.37631e-06,1556
2025-11-11 18:50:30.728015,99.1205,99.1205,4.9816e-05,1393
2025-11-11 18:50:30.731190,99.1205,99.1205,4.9816e-05,1262
2025-11-11 18:50:30.734012,99.1205,99.1205,7.76578e-06,1260
2025-11-11 18:50:30.736869,99.1205,99.1205,7.76578e-06,1136
2025-11-11 18:50:30.740250,99.1205,99.1205,4.9816e-05,1221
2025-11-11 18:50:30.743387,99.1205,99.1205,1.37631e-06,1567
2025-11-11 18:50:30.746271,99.1205,99.1205,1.37631e-06,1489
2025-11-11 18:50:30.750024,99.1205,99.1206,3.0053e-05,1843
2025-11-11 18:50:30.753257,99.1206,99.1206,4.37089e-06,1667
2025-11-11 18:50:30.756111,99.1205,99.1206,3.0053e-05,1881
2025-11-11 18:50:30.758832,99.1205,99.1205,1.37631e-06,1761
2025-11-11 18:50:30.761625,99.1205,99.1206,3.0053e-05,2097
2025-11-11 18:50:30.764663,99.1205,99.1206,3.0053e-05,1923
2025-11-11 18:50:30.767523,99.1205,99.1206,3.0053e-05,1797
2025-11-11 18:50:30.771061,99.1205,99.1205,1.37631e-06,2126
2025-11-11 18:50:30.774057,99.1205,99.1205,1.37631e-06,2100
2025-11-11 18:50:30.777029,99.1205,99.1205,1.37631e-06,2007
2025-11-11 18:50:30.780165,99.1205,99.1205,4.9816e-05,1686
2025-11-11 18:50:30.783392,99.1205,99.1205,7.76578e-06,1533
2025-11-11 18:50:30.786331,99.1205,99.1205,1.78931e-06,1683
2025-11-11 18:50:30.789249,99.1205,99.1205,1.78931e-06,1571
2025-11-11 18:50:30.792211,99.1205,99.1205,7.76578e-06,1863
2025-11-11 18:50:30.795191,99.1205,99.1205,4.9816e-05,2280
2025-11-11 18:50:30.798254,99.1205,99.1205,4.9816e-05,1936
2025-11-11 18:50:30.801193,99.1205,99.1205,1.37631e-06,2125
2025-11-11 18:50:30.804445,99.1205,99.1205,1.37631e-06,1918
2025-11-11 18:50:30.807515,99.1205,99.1206,3.0053e-05,2121
2025-11-11 18:50:30.810267,99.1206,99.1206,4.37089e-06,2157
2025-11-11 18:50:30.813354,99.1206,99.1206,6.7583e-05,1883
2025-11-11 18:50:30.816620,99.1206,99.1206,6.7583e-05,1719
2025-11-11 18:50:30.819417,99.1206,99.1206,4.37089e-06,2015
2025-11-11 18:50:30.822643,99.1206,99.1206,6.7583e-05,1735
2025-11-11 18:50:30.825565,99.1206,99.1207,2.86055e-05,1970
2025-11-11 18:50:30.828484,99.1206,99.1207,2.86055e-05,1906
2025-11-11 18:50:30.831402,99.1206,99.1207,2.86055e-05,1637
2025-11-11 18:50:30.834202,99.1206,99.1206,6.7583e-05,1480
2025-11-11 18:50:30.837340,99.1206,99.1207,2.86055e-05,1730
2025-11-11 18:50:30.840679,99.1206,99.1206,6.7583e-05,1666
2025-11-11 18:50:30.843673,99.1206,99.1206,4.37089e-06,1968
2025-11-11 18:50:30.846856,99.1206,99.1206,6.7583e-05,2000
2025-11-11 18:50:30.850641,99.1206,99.1206,4.37089e-06,1956
2025-11-11 18:50:30.853809,99.1206,99.1206,4.37089e-06,1802
2025-11-11 18:50:30.856671,99.1206,99.1206,4.37089e-06,1765
2025-11-11 18:50:30.859412,99.1205,99.1206,3.0053e-05,1682
2025-11-11 18:50:30.862454,99.1205,99.1206,3.0053e-05,1616
2025-11-11 18:50:30.865493,99.1206,99.1206,4.37089e-06,1760
2025-11-11 18:50:30.868204,99.1206,99.1206,6.7583e-05,1637
2025-11-11 18:50:30.871517,99.1206,99.1207,2.86055e-05,1710
2025-11-11 18:50:30.874514,99.1206,99.1207,2.86055e-05,1626
2025-11-11 18:50:30.877413,99.1206,99.1206,6.7583e-05,2120
2025-11-11 18:50:30.880448,99.1206,99.1206,4.37089e-06,2185
2025-11-11 18:50:30.883504,99.1205,99.1206,3.0053e-05,2104
2025-11-11 18:50:30.886550,99.1205,99.1206,3.0053e-05,1923
2025-11-11 18:50:30.889360,99.1206,99.1206,4.37089e-06,1952
2025-11-11 18:50:30.892371,99.1205,99.1206,3.0053e-05,2050
2025-11-11 18:50:30.895402,99.1206,99.1206,4.37089e-06,1930
2025-11-11 18:50:30.898238,99.1205,99.1206,3.0053e-05,1920
2025-11-11 18:50:30.900988,99.1205,99.1205,1.37631e-06,1691
2025-11-11 18:50:30.904357,99.1205,99.1206,3.0053e-05,2232
2025-11-11 18:50:30.907573,99.1206,99.1206,4.37089e-06,2421
2025-11-11 18:50:30.910405,99.1206,99.1206,6.7583e-05,2265
2025-11-11 18:50:30.913548,99.1206,99.1206,6.7583e-05,2141
2025-11-11 18:50:30.916734,99.1206,99.1206,4.37089e-06,2817
2025-11-11 18:50:30.919777,99.1206,99.1206,4.37089e-06,2583
2025-11-11 18:50:30.922736,99.1205,99.1206,3.0053e-05,2340
2025-11-11 18:50:30.925545,99.1205,99.1205,1.37631e-06,1991
2025-11-11 18:50:30.928796,99.1205,99.1205,4.9816e-05,2052
2025-11-11 18:50:30.931751,99.1205,99.1205,7.76578e-06,2257
2025-11-11 18:50:30.934673,99.1205,99.1205,7.76578e-06,1844
2025-11-11 18:50:30.938006,99.1205,99.1205,7.76578e-06,1524
2025-11-11 18:50:30.940951,99.1205,99.1205,3.03945e-05,2139
2025-11-11 18:50:30.943808,99.1205,99.1205,3.03945e-05,2134
2025-11-11 18:50:30.946887,99.1205,99.1205,7.76578e-06,1913
2025-11-11 18:50:30.950160,99.1205,99.1205,7.76578e-06,1877
2025-11-11 18:50:30.953540,99.1205,99.1205,7.76578e-06,1618
2025-11-11 18:50:30.956474,99.1205,99.1205,4.9816e-05,2183
2025-11-11 18:50:30.959558,99.1205,99.1205,7.76578e-06,1662
2025-11-11 18:50:30.962717,99.1205,99.1205,4.9816e-05,2338
2025-11-11 18:50:30.965536,99.1205,99.1205,4.9816e-05,2325
2025-11-11 18:50:30.968394,99.1205,99.1205,4.9816e-05,2188
2025-11-11 18:50:30.971671,99.1205,99.1205,1.37631e-06,2391
2025-11-11 18:50:30.974606,99.1205,99.1205,1.37631e-06,2024
2025-11-11 18:50:30.977466,99.1205,99.1205,1.37631e-06,1830
2025-11-11 18:50:30.980483,99.1205,99.1205,4.9816e-05,1898
2025-11-11 18:50:30.983465,99.1205,99.1205,7.76578e-06,1086
2025-11-11 18:50:30.986402,99.1205,99.1205,3.03945e-05,1054
2025-11-11 18:50:30.989798,99.1205,99.1205,3.03945e-05,971
2025-11-11 18:50:30.992866,99.1204,99.1205,2.02159e-05,938
2025-11-11 18:50:30.995644,99.1205,99.1205,3.03945e-05,1278
2025-11-11 18:50:30.999014,99.1205,99.1205,3.03945e-05,1245
2025-11-11 18:50:31.002121,99.1205,99.1205,3.03945e-05,1233
2025-11-11 18:50:31.005071,99.1204,99.1205,2.02159e-05,992
2025-11-11 18:50:31.008129,99.1204,99.1204,2.09295e-05,1066
2025-11-11 18:50:31.010974,99.1204,99.1204,2.09295e-05,963
2025-11-11 18:50:31.014215,99.1204,99.1204,2.09295e-05,932
2025-11-11 18:50:31.017018,99.1204,99.1205,2.02159e-05,1355
2025-11-11 18:50:31.019958,99.1205,99.1205,3.03945e-05,1062
2025-11-11 18:50:31.023460,99.1205,99.1205,7.76578e-06,1155
2025-11-11 18:50:31.026590,99.1205,99.1205,4.9816e-05,1884
2025-11-11 18:50:31.029509,99.1205,99.1205,1.37631e-06,2017
2025-11-11 18:50:31.032983,99.1205,99.1205,1.37631e-06,1944
2025-11-11 18:50:31.036131,99.1205,99.1205,4.9816e-05,1886
2025-11-11 18:50:31.039063,99.1205,99.1205,1.37631e-06,2189
2025-11-11 18:50:31.041997,99.1205,99.1206,3.0053e-05,1990
2025-11-11 18:50:31.044854,99.1206,99.1206,4.37089e-06,2050
2025-11-11 18:50:31.047924,99.1205,99.1206,3.0053e-05,2482
2025-11-11 18:50:31.051283,99.1205,99.1206,3.0053e-05,2449
2025-11-11 18:50:31.055112,99.1205,99.1205,1.37631e-06,2787
2025-11-11 18:50:31.058420,99.1205,99.1205,1.37631e-06,2175
2025-11-11 18:50:31.061668,99.1205,99.1205,1.37631e-06,1957
2025-11-11 18:50:31.065405,99.1205,99.1205,4.9816e-05,1867
2025-11-11 18:50:31.068387,99.1205,99.1205,1.37631e-06,1987
2025-11-11 18:50:31.071887,99.1205,99.1205,4.9816e-05,2028
2025-11-11 18:50:31.075812,99.1205,99.1205,7.76578e-06,2238
2025-11-11 18:50:31.080377,99.1205,99.1205,3.03945e-05,2282
2025-11-11 18:50:31.084503,99.1205,99.1205,7.76578e-06,2430
2025-11-11 18:50:31.089366,99.1205,99.1205,7.76578e-06,2202
2025-11-11 18:50:31.093530,99.1205,99.1205,7.76578e-06,2176
2025-11-11 18:50:31.098985,99.1205,99.1205,4.9816e-05,2459
2025-11-11 18:50:31.104503,99.1205,99.1205,4.9816e-05,2274
2025-11-11 18:50:31.108241,99.1205,99.1205,7.76578e-06,2090
2025-11-11 18:50:31.111370,99.1205,99.1205,4.9816e-05,2203
2025-11-11 18:50:31.115864,99.1205,99.1205,4.9816e-05,2111
2025-11-11 18:50:31.121271,99.1205,99.1205,4.9816e-05,1880
2025-11-11 18:50:31.125463,99.1205,99.1205,1.37631e-06,1334
